listing_id,true_label,fraud_type,fraud_details,price_score,text_score,location_score,image_score,final_fraud_probability,predicted_label,detected_fraud_types
223,0,Normal,No fraud detected,0.16580180137942815,0.011608480044093351,0.9,0.0,0.2326426604248518,0,Location Fraud
224,0,Normal,No fraud detected,0.18486066542974858,0.013369660462766582,0.0,0.0,0.05880061474461622,0,None
225,0,Normal,No fraud detected,0.17865765062113081,0.011608480044093351,0.9,0.0,0.23649941519736262,0,Location Fraud
226,0,Normal,No fraud detected,0.07777119504933337,0.013369660462766582,0.0,0.0,0.026673773630491657,0,None
227,1,Multi-Fraud,"Price reduced by 44% | Urgency keywords: quick sale, limited time, hurry, don't miss",0.20269713494689598,0.06,0.0,0.0,0.07580914048406878,0,None
228,0,Normal,No fraud detected,0.0,0.013369660462766582,0.0,0.0,0.0033424151156916456,0,None
229,1,Price Fraud,Price reduced by 68%,0.5019894987461327,0.011608480044093351,0.0,0.0,0.15349896963486315,0,None
230,0,Normal,No fraud detected,0.12890836129936803,0.013369660462766582,0.0,0.0,0.04201492350550205,0,None
231,1,Price Fraud,Price reduced by 65%,0.5419884187917712,0.013369660462766582,0.0,0.0,0.165938940753223,0,None
232,1,Price Fraud,Price reduced by 49%,0.25847832846933066,0.013369660462766582,0.0,0.0,0.08088591365649085,0,None
233,0,Normal,No fraud detected,0.27358192662933517,0.013369660462766582,0.0,0.0,0.0854169931044922,0,None
234,0,Normal,No fraud detected,0.1156245985979208,0.011608480044093351,0.0,0.0,0.037589499590399575,0,None
235,1,Text Fraud,"Exaggeration keywords: best, world-class, premium, exclusive",0.09283750103166204,0.026470588235294117,0.0,0.0,0.03446889736832214,0,None
236,1,Price Fraud,Price reduced by 42%,0.4124628981706561,0.013369660462766582,1.0,0.0,0.32708128456688845,0,Location Fraud
237,1,Text Fraud,"Exaggeration keywords: incredible, amazing, exclusive, unbelievable, luxury, perfect",0.47296439266788587,0.07027863777089782,0.0,0.0,0.15945897724309022,0,None
238,1,Location Fraud,"Coordinates shifted by (-1.08, -0.88)",0.11387471806805056,0.011608480044093351,1.0,0.0,0.23706453543143852,0,Location Fraud
239,1,Text Fraud,"Exaggeration keywords: exclusive, amazing, premium, world-class",0.33381647538901893,0.039628482972136225,0.0,0.0,0.11005206335973973,0,None
240,1,Location Fraud,"Coordinates shifted by (1.50, -0.72)",0.20022179832572548,0.011608480044093351,0.0,0.0,0.06296865950874098,0,None
241,0,Normal,No fraud detected,0.0031135016420504222,0.011608480044093351,1.0,0.0,0.20383617050363848,0,Location Fraud
242,0,Normal,No fraud detected,0.23644906398248747,0.011608480044093351,0.0,0.0,0.07383683920576958,0,None
243,1,Text Fraud,"Scam keywords: wire transfer, advance payment, deposit now",0.07336054041330708,0.010151550726929122,0.9,0.0,0.20454604980572444,0,Location Fraud
244,0,Normal,No fraud detected,0.1510351163821009,0.011608480044093351,1.0,0.0,0.24821265492565361,0,Location Fraud
245,0,Normal,No fraud detected,0.00023572870796713692,0.011608480044093351,1.0,0.0,0.20297283862341348,0,Location Fraud
246,1,Location Fraud,"Coordinates shifted by (-1.98, -1.44)",0.06102605215736698,0.013369660462766582,0.9,0.0,0.20165023076290176,0,Location Fraud
247,0,Normal,No fraud detected,0.333560937588268,0.011608480044093351,0.0,0.0,0.10297040128750373,0,None
248,1,Price Fraud,Price reduced by 61%,0.7043237788785887,0.010399148197145165,0.0,0.0,0.21389692071286287,0,Price Fraud
249,1,Text Fraud,"Urgency keywords: today only, hurry, urgent, quick sale",0.2091152708451168,0.04,0.0,0.0,0.07273458125353503,0,None
250,0,Normal,No fraud detected,0.3974827992114253,0.011608480044093351,0.0,0.0,0.12214695977445093,0,None
251,1,Price Fraud,Price reduced by 41%,0.5461415772142909,0.011608480044093351,0.0,0.0,0.1667445931753106,0,None
252,0,Normal,No fraud detected,0.15851324008254783,0.011608480044093351,0.9,0.0,0.2304560920357877,0,Location Fraud
253,1,Text Fraud,"Urgency keywords: act now, quick sale, immediate, limited time",0.0,0.06,0.0,0.0,0.015,0,None
254,0,Normal,No fraud detected,0.7679181535961029,0.011608480044093351,0.0,0.0,0.2332775660898542,0,Price Fraud
255,1,Text Fraud,"Exaggeration keywords: perfect, world-class, amazing, luxury, premium, incredible",0.3163227726174673,0.06594427244582043,1.0,0.0,0.3113828998966953,0,Location Fraud
256,0,Normal,No fraud detected,0.7769627650361105,0.011608480044093351,0.0,0.0,0.23599094952185648,0,Price Fraud
257,0,Normal,No fraud detected,0.23420073007002964,0.011608480044093351,0.9,0.0,0.2531623390320322,0,Location Fraud
258,1,Price Fraud,Price reduced by 56%,0.19953510147423967,0.013369660462766582,0.0,0.0,0.06320294555796355,0,None
259,0,Normal,No fraud detected,0.3911125727745726,0.011608480044093351,1.0,0.0,0.3202358918433951,0,Location Fraud
260,0,Normal,No fraud detected,0.0,0.010399148197145165,0.0,0.0,0.0025997870492862913,0,None
261,0,Normal,No fraud detected,0.016608326342641547,0.013369660462766582,0.0,0.0,0.00832491301848411,0,None
262,0,Normal,No fraud detected,0.16988756727292167,0.011608480044093351,0.9,0.0,0.23386839019289984,0,Location Fraud
263,0,Normal,No fraud detected,0.08469227355539911,0.013369660462766582,0.0,0.0,0.02875009718231138,0,None
264,0,Normal,No fraud detected,0.27250992315765316,0.013369660462766582,0.0,0.0,0.0850953920629876,0,None
265,0,Normal,No fraud detected,0.05085687811127405,0.013369660462766582,1.0,0.0,0.21859947854907386,0,Location Fraud
266,1,Text Fraud,"Urgency keywords: quick sale, today only, immediate",0.14802857731862587,0.02,1.0,0.0,0.24940857319558776,0,Location Fraud
267,1,Price Fraud,Price increased by 74%,0.8960265954820144,0.013369660462766582,1.0,0.0,0.472150393760296,0,"Price Fraud, Location Fraud"
268,1,Price Fraud,Price reduced by 63%,0.5961669804033776,0.010399148197145165,0.0,0.0,0.18144988117029956,0,None
269,0,Normal,No fraud detected,0.26853909611910126,0.011608480044093351,0.0,0.0,0.08346384884675372,0,None
270,0,Normal,No fraud detected,0.037175319435115574,0.011608480044093351,1.0,0.0,0.21405471584155802,0,Location Fraud
271,1,Price Fraud,Price reduced by 66%,0.47275639134889896,0.011608480044093351,0.0,0.0,0.144729037415693,0,None
272,1,Text Fraud,"Urgency keywords: hurry, don't miss",0.37230030312125534,0.04,0.0,0.0,0.12169009093637659,0,None
273,1,Text Fraud,"Urgency keywords: immediate, act now, hurry, quick sale",0.2775393119015499,0.06,0.9,0.0,0.278261793570465,0,Location Fraud
274,0,Normal,No fraud detected,0.6524493999872424,0.011608480044093351,0.0,0.0,0.19863694000719603,0,Price Fraud
275,0,Normal,No fraud detected,0.47069110600398223,0.011608480044093351,0.0,0.0,0.144109451812218,0,None
276,1,Text Fraud,"Urgency keywords: immediate, urgent",0.15788277854919705,0.04,0.0,0.0,0.05736483356475912,0,None
277,1,Price Fraud,Price reduced by 57%,0.5964445964563657,0.011608480044093351,0.0,0.0,0.18183549894793305,0,None
278,1,Price Fraud,Price increased by 75%,0.40286578613795526,0.013369660462766582,1.0,0.0,0.3242021509570782,0,Location Fraud
279,1,Text Fraud,"Scam keywords: advance payment, 100% safe, risk-free",0.00023572870796713692,0.010151550726929122,1.0,0.0,0.20260860629412245,0,Location Fraud
280,0,Normal,No fraud detected,0.07701433187515837,0.011608480044093351,1.0,0.0,0.22600641957357087,0,Location Fraud
281,1,Price Fraud,Price increased by 88%,0.05738838501862522,0.013369660462766582,0.0,0.0,0.02055893062127921,0,None
282,1,Text Fraud,"Exaggeration keywords: world-class, unbelievable, luxury, perfect",0.29699744047054505,0.04818326781956079,0.0,0.0,0.10114504909605371,0,None
283,0,Normal,No fraud detected,0.2979961153178656,0.011608480044093351,0.0,0.0,0.09230095460638302,0,None
284,1,Price Fraud,Price reduced by 42%,0.12726656991533397,0.011608480044093351,0.9,0.0,0.22108209098562354,0,Location Fraud
285,1,Text Fraud,"Scam keywords: advance payment, 100% safe",0.42545181317046016,0.010399148197145172,0.0,0.0,0.13023533100042434,0,None
286,1,Price Fraud,Price reduced by 68%,0.47250441713929964,0.011608480044093351,1.0,0.0,0.34465344515281326,0,Location Fraud
287,0,Normal,No fraud detected,0.0,0.010399148197145165,0.0,0.0,0.0025997870492862913,0,None
288,0,Normal,No fraud detected,0.49622453330367117,0.011608480044093351,0.0,0.0,0.15176948000212467,0,None
289,1,Price Fraud,Price reduced by 65%,1.0,0.013369660462766582,0.0,0.0,0.30334241511569165,0,Price Fraud
290,0,Normal,No fraud detected,0.12728016781425153,0.011608480044093351,0.0,0.0,0.041086170355298796,0,None
291,0,Normal,No fraud detected,0.26409936839140774,0.013369660462766582,0.0,0.0,0.08257222563311398,0,None
292,0,Normal,No fraud detected,0.11534664607129856,0.011608480044093351,0.9,0.0,0.21750611383241292,0,Location Fraud
293,1,Price Fraud,Price increased by 98%,0.8710375216576792,0.011608480044093351,0.0,0.0,0.2642133765083271,0,Price Fraud
294,1,Price Fraud,Price reduced by 58%,0.4479129650003963,0.011608480044093351,0.0,0.0,0.13727600951114222,0,None
295,1,Text Fraud,"Exaggeration keywords: unbelievable, luxury, exclusive, perfect, premium",0.2828019747718012,0.05910050330245642,0.9,0.0,0.2796157182571545,0,Location Fraud
296,0,Normal,No fraud detected,0.28355568800139747,0.011608480044093351,0.0,0.0,0.08796882641144257,0,None
297,1,Text Fraud,"Urgency keywords: today only, hurry",0.0024955239849933195,0.02,1.0,0.0,0.205748657195498,0,Location Fraud
298,1,Price Fraud,Price reduced by 70%,0.3571036628273809,0.013369660462766582,0.0,0.0,0.11047351396390591,0,None
299,1,Price Fraud,Price increased by 65%,1.0,0.013369660462766582,0.0,0.0,0.30334241511569165,0,Price Fraud
300,1,Text Fraud,"Urgency keywords: urgent, quick sale, last chance, today only",0.10916655951957481,0.04,1.0,0.0,0.24274996785587244,0,Location Fraud
301,0,Normal,No fraud detected,0.4092401630640267,0.011608480044093351,1.0,0.0,0.3256741689302314,0,Location Fraud
302,1,Location Fraud,"Coordinates shifted by (-1.81, 1.57)",0.8733367933630455,0.011608480044093351,0.0,0.0,0.26490315801993697,0,Price Fraud
303,0,Normal,No fraud detected,0.19353746464434807,0.013369660462766582,0.0,0.0,0.06140365450899606,0,None
304,0,Normal,No fraud detected,0.0,0.011608480044093351,0.0,0.0,0.002902120011023338,0,None
305,0,Normal,No fraud detected,0.16329780142881165,0.011608480044093351,1.0,0.0,0.2518914604396668,0,Location Fraud
306,0,Normal,No fraud detected,0.29991982469720885,0.013369660462766582,0.9,0.0,0.2733183625248543,0,Location Fraud
307,0,Normal,No fraud detected,0.5537307225314071,0.013369660462766582,0.0,0.0,0.16946163187511376,0,None
308,0,Normal,No fraud detected,0.12369208123562397,0.011608480044093351,1.0,0.0,0.24000974438171052,0,Location Fraud
309,1,Text Fraud,"Urgency keywords: limited time, last chance",0.09958792160574703,0.04,0.0,0.0,0.03987637648172411,0,None
310,0,Normal,No fraud detected,0.4289614089059912,0.011608480044093351,1.0,0.0,0.33159054268282073,0,Location Fraud
311,0,Normal,No fraud detected,0.05205207817339374,0.013369660462766582,0.0,0.0,0.018958038567709768,0,None
312,0,Normal,No fraud detected,0.1066022395396049,0.013369660462766582,1.0,0.0,0.23532308697757312,0,Location Fraud
313,1,Text Fraud,"Exaggeration keywords: exclusive, incredible, premium, unbelievable, best",0.5336172115227191,0.04396284829721362,0.0,0.0,0.17107587553111914,0,None
314,1,Text Fraud,"Scam keywords: 100% safe, cash only",0.0,0.00970516943101709,0.0,0.0,0.0024262923577542724,0,None
315,1,Price Fraud,Price reduced by 49%,0.4723013519727594,0.011608480044093351,0.0,0.0,0.14459252560285116,0,None
316,1,Price Fraud,Price increased by 83%,0.9208380109738976,0.013369660462766582,1.0,0.0,0.479593818407861,0,"Price Fraud, Location Fraud"
317,1,Text Fraud,"Scam keywords: guaranteed, wire transfer",0.13565938871921204,0.010665793604940086,0.0,0.0,0.04336426501699863,0,None
318,1,Price Fraud,Price reduced by 65%,0.48473065454665343,0.011608480044093351,1.0,0.0,0.3483213163750194,0,Location Fraud
319,1,Price Fraud,Price reduced by 67%,0.28423637280852304,0.011608480044093351,1.0,0.0,0.28817303185358023,0,Location Fraud
320,1,Price Fraud,Price reduced by 70%,0.49567526131598294,0.013369660462766582,0.0,0.0,0.1520449935104865,0,None
321,1,Text Fraud,"Urgency keywords: last chance, urgent",0.23017726367646485,0.04,0.9,0.0,0.25905317910293946,0,Location Fraud
322,1,Text Fraud,"Exaggeration keywords: incredible, best, amazing, premium, exclusive, luxury",0.19721272514476285,0.05278637770897833,1.0,0.0,0.27236041197067345,0,Location Fraud
323,1,Price Fraud,Price increased by 81%,0.04275063724462364,0.011608480044093351,0.0,0.0,0.015727311184410432,0,None
324,1,Multi-Fraud,"Scam keywords: cash only, guaranteed, wire transfer | Urgency keywords: urgent, act now, today only, last chance",0.40321280264557124,0.06,0.0,0.0,0.13596384079367135,0,None
325,1,Text Fraud,"Exaggeration keywords: perfect, world-class, exclusive, incredible",0.0722951629774126,0.04396284829721362,0.9,0.0,0.2126792609675272,0,Location Fraud
326,1,Text Fraud,"Urgency keywords: limited time, quick sale, last chance",0.06923031006813597,0.04,0.0,0.0,0.030769093020440792,0,None
327,1,Price Fraud,Price increased by 74%,0.7652829553234258,0.013369660462766582,0.0,0.0,0.2329273017127194,0,Price Fraud
328,1,Price Fraud,Price reduced by 62%,0.23287816471304434,0.010399148197145165,0.0,0.0,0.07246323646319959,0,None
329,0,Normal,No fraud detected,0.2716581890885606,0.009502982533065607,0.0,0.0,0.08387320235983457,0,None
330,0,Normal,No fraud detected,0.0,0.011608480044093351,0.0,0.0,0.002902120011023338,0,None
331,1,Price Fraud,Price reduced by 46%,0.12411859321250907,0.010399148197145165,0.0,0.0,0.039835365013039005,0,None
332,0,Normal,No fraud detected,0.1584112172001238,0.013369660462766582,0.0,0.0,0.050865780275728786,0,None
333,1,Text Fraud,"Urgency keywords: urgent, quick sale, last chance",0.062317992364743356,0.04,0.0,0.0,0.028695397709423004,0,None
334,1,Price Fraud,Price increased by 76%,0.7393989641981457,0.013369660462766582,1.0,0.0,0.42516210437513535,0,"Price Fraud, Location Fraud"
335,0,Normal,No fraud detected,0.18569899674161308,0.010399148197145165,0.0,0.0,0.058309486071770215,0,None
336,0,Normal,No fraud detected,0.3448525224931467,0.013369660462766582,1.0,0.0,0.30679817186363567,0,Location Fraud
337,0,Normal,No fraud detected,0.0,0.011608480044093351,0.0,0.0,0.002902120011023338,0,None
338,0,Normal,No fraud detected,0.16988157843089094,0.011608480044093351,0.0,0.0,0.053866593540290615,0,None
339,0,Normal,No fraud detected,0.5710919394192457,0.013369660462766582,0.0,0.0,0.17466999694146534,0,None
340,1,Price Fraud,Price reduced by 64%,0.7545277525511472,0.013369660462766582,0.0,0.0,0.2297007408810358,0,Price Fraud
341,0,Normal,No fraud detected,0.038983580582009604,0.013369660462766582,0.9,0.0,0.19503748929029455,0,Location Fraud
342,1,Price Fraud,Price increased by 68%,0.13519148269037354,0.013369660462766582,1.0,0.0,0.24389985992280372,0,Location Fraud
343,0,Normal,No fraud detected,0.31093547455113113,0.013369660462766582,0.0,0.0,0.09662305748103099,0,None
344,1,Text Fraud,"Scam keywords: advance payment, deposit now, no questions asked",0.14239032865433934,0.010151550726929122,0.0,0.0,0.04525498627803408,0,None
345,0,Normal,No fraud detected,0.029867396088449478,0.010399148197145165,0.0,0.0,0.011560005875821134,0,None
346,1,Text Fraud,"Scam keywords: deposit now, risk-free, guaranteed",0.0,0.010665793604940086,0.0,0.0,0.0026664484012350214,0,None
347,1,Price Fraud,Price increased by 82%,0.5073053697057797,0.013369660462766582,1.0,0.0,0.35553402602742556,0,Location Fraud
348,1,Price Fraud,Price reduced by 57%,0.4950875811586672,0.013369660462766582,1.0,0.0,0.3518686894632918,0,Location Fraud
349,0,Normal,No fraud detected,0.43033896631793095,0.013369660462766582,0.0,0.0,0.13244410501107093,0,None
350,1,Text Fraud,"Urgency keywords: last chance, quick sale",0.08130900711456744,0.02,0.9,0.0,0.20939270213437025,0,Location Fraud
351,0,Normal,No fraud detected,0.7115484013907105,0.013369660462766582,1.0,0.0,0.4168069355329048,0,"Price Fraud, Location Fraud"
352,1,Price Fraud,Price increased by 91%,0.5256351606187644,0.013369660462766582,0.0,0.0,0.16103296330132094,0,None
353,0,Normal,No fraud detected,0.46540812954197913,0.011608480044093351,1.0,0.0,0.3425245588736171,0,Location Fraud
354,1,Text Fraud,"Scam keywords: cash only, guaranteed, risk-free",0.12379439887547712,0.010665793604940086,0.0,0.0,0.03980476806387816,0,None
355,1,Multi-Fraud,"Urgency keywords: act now, don't miss | Price reduced by 49%",0.31860606073902564,0.04,1.0,0.0,0.3055818182217077,0,Location Fraud
356,0,Normal,No fraud detected,0.1881836551290302,0.011608480044093351,0.0,0.0,0.059357216549732396,0,None
357,1,Text Fraud,"Urgency keywords: don't miss, last chance",0.0663676007106856,0.04,0.0,0.0,0.02991028021320568,0,None
358,1,Location Fraud,"Coordinates shifted by (-1.79, -1.89)",0.7364064384480785,0.011608480044093351,0.0,0.0,0.22382405154544688,0,Price Fraud
359,1,Text Fraud,"Urgency keywords: today only, urgent",0.5477491451669783,0.02,0.0,0.0,0.16932474355009347,0,None
360,1,Price Fraud,Price reduced by 63%,0.3178345584993632,0.013369660462766582,1.0,0.0,0.2986927826655006,0,Location Fraud
361,0,Normal,No fraud detected,0.35541639518511947,0.011608480044093351,0.0,0.0,0.10952703856655918,0,None
362,0,Normal,No fraud detected,0.9481194090371992,0.011608480044093351,1.0,0.0,0.4873379427221831,0,"Price Fraud, Location Fraud"
363,0,Normal,No fraud detected,0.011169660533701602,0.013369660462766582,0.0,0.0,0.006693313275802126,0,None
364,0,Normal,No fraud detected,0.0,0.013369660462766582,0.0,0.0,0.0033424151156916456,0,None
365,1,Multi-Fraud,"Urgency keywords: act now, last chance, hurry, immediate | Coordinates shifted by (0.74, -1.67)",0.3306811607102304,0.08,0.0,0.0,0.11920434821306912,0,None
366,0,Normal,No fraud detected,0.2314439231726317,0.013369660462766582,0.0,0.0,0.07277559206748116,0,None
367,0,Normal,No fraud detected,0.012910078423965932,0.011608480044093351,1.0,0.0,0.20677514353821314,0,Location Fraud
368,0,Normal,No fraud detected,0.15187029371453098,0.013369660462766582,0.0,0.0,0.04890350323005094,0,None
369,0,Normal,No fraud detected,0.0,0.013369660462766582,0.0,0.0,0.0033424151156916456,0,None
370,1,Text Fraud,"Scam keywords: guaranteed, cash only",0.008626602631204553,0.009920836270502435,0.0,0.0,0.005068189856986975,0,None
371,1,Price Fraud,Price reduced by 57%,0.38867492902439577,0.013369660462766582,0.0,0.0,0.11994489382301038,0,None
372,1,Price Fraud,Price increased by 83%,0.1302829938889156,0.013369660462766582,0.0,0.0,0.04242731328236632,0,None
373,0,Normal,No fraud detected,0.2171237873241405,0.011608480044093351,0.0,0.0,0.0680392562082655,0,None
374,1,Text Fraud,"Urgency keywords: quick sale, limited time, today only",0.09915883984284879,0.02,1.0,0.0,0.23474765195285463,0,Location Fraud
375,0,Normal,No fraud detected,0.11281276471197275,0.013369660462766582,0.0,0.0,0.03718624452928347,0,None
376,1,Price Fraud,Price increased by 86%,0.01384111074017673,0.011608480044093351,1.0,0.0,0.20705445323307636,0,Location Fraud
377,0,Normal,No fraud detected,0.06828064269320842,0.011608480044093351,0.0,0.0,0.023386312818985865,0,None
378,1,Text Fraud,"Urgency keywords: act now, urgent, today only",0.22574247502044228,0.04,0.9,0.0,0.2577227425061327,0,Location Fraud
379,1,Text Fraud,"Scam keywords: guaranteed, advance payment, cash only",0.16450630795007185,0.010399148197145172,0.0,0.0,0.05195167943430784,0,None
380,1,Price Fraud,Price increased by 64%,0.9029475804078326,0.013369660462766582,0.0,0.0,0.27422668923804144,0,Price Fraud
381,1,Text Fraud,"Urgency keywords: don't miss, hurry, act now, immediate",0.20044748499866916,0.08,0.0,0.0,0.08013424549960074,0,None
382,0,Normal,No fraud detected,1.0,0.011608480044093351,0.0,0.0,0.30290212001102335,0,Price Fraud
383,0,Normal,No fraud detected,0.02774720149410255,0.013369660462766582,0.0,0.0,0.011666575563922409,0,None
384,0,Normal,No fraud detected,0.12728016781425153,0.011608480044093351,0.0,0.0,0.041086170355298796,0,None
385,1,Text Fraud,"Exaggeration keywords: exclusive, incredible, best, premium",0.19246218486614952,0.030804953560371516,0.0,0.0,0.06543989384993773,0,None
386,0,Normal,No fraud detected,0.031419773566949,0.011608480044093351,1.0,0.0,0.21232805208110805,0,Location Fraud
387,1,Location Fraud,"Coordinates shifted by (1.47, -1.63)",0.058499692970022034,0.011608480044093351,0.0,0.0,0.02045202790202995,0,None
388,0,Normal,No fraud detected,0.2650196163729702,0.011608480044093351,1.0,0.0,0.2824080049229144,0,Location Fraud
389,1,Text Fraud,"Scam keywords: wire transfer, no questions asked, deposit now",0.9529130860550796,0.011267041919002458,1.0,0.0,0.4886906862962745,0,"Price Fraud, Location Fraud"
390,1,Price Fraud,Price reduced by 64%,0.27749540603338124,0.011608480044093351,1.0,0.0,0.2861507418210377,0,Location Fraud
391,0,Normal,No fraud detected,0.04340232271921642,0.011608480044093351,1.0,0.0,0.21592281682678827,0,Location Fraud
392,1,Multi-Fraud,"Urgency keywords: today only, limited time | Scam keywords: no questions asked, 100% safe, deposit now | Coordinates shifted by (1.22, 1.05)",0.4987342761754486,0.02,0.0,0.0,0.15462028285263457,0,None
393,0,Normal,No fraud detected,0.22394860532855945,0.011608480044093351,0.9,0.0,0.2500867016095912,0,Location Fraud
394,0,Normal,No fraud detected,0.27910957540209447,0.011608480044093351,0.0,0.0,0.08663499263165168,0,None
395,0,Normal,No fraud detected,0.33986147452316007,0.013369660462766582,0.9,0.0,0.28530085747263967,0,Location Fraud
396,0,Normal,No fraud detected,0.22470201756646338,0.011608480044093351,1.0,0.0,0.2703127252809624,0,Location Fraud
397,1,Price Fraud,Price increased by 78%,0.7971480204818925,0.011608480044093351,1.0,0.0,0.44204652615559104,0,"Price Fraud, Location Fraud"
398,1,Text Fraud,"Scam keywords: 100% safe, advance payment",0.2574015481364083,0.009502982533065607,0.0,0.0,0.07959621007418889,0,None
399,0,Normal,No fraud detected,0.15868307668507226,0.013369660462766582,0.0,0.0,0.05094733812121332,0,None
